state/ut,cnfrmd,actv,rcvd,dcsd
East Sikkim,0,0,0,0
state/ut,cnfrmd,actv,rcvd,dcsd
North Sikkim,0,0,0,0
state/ut,cnfrmd,actv,rcvd,dcsd
South Sikkim,1,1,0,0
state/ut,cnfrmd,actv,rcvd,dcsd
West Sikkim,0,0,0,0
